id_solicitante,edad,sexo,ciudad,region,estrato,nivel_educativo,estado_civil,num_dependientes,tipo_empleo,antiguedad_laboral_meses,ingreso_mensual,gastos_fijos_mensuales,score_buro,num_creditos_anteriores,num_creditos_mora,dias_mora_max,monto_solicitado,plazo_meses,relacion_cuota_ingreso,tiene_codeudor,tiene_garantia,credito_aprobado
FC-01473,48,M,Bogotá,interior,3,bachillerato,soltero,1,empleado_formal,157,3075988,2286639,621,4,2,180,1000000,48,0.011,0,1,0
FC-01474,64,M,Medellín,interior,3,tecnico,casado,1,empleado_formal,45,1790743,863953,500,2,2,90,2000000,18,0.0758,0,0,0
FC-01475,29,M,Bogotá,interior,3,universitario,soltero,4,empleado_formal,12,2520630,1144980,429,2,0,0,5000000,18,0.1347,0,0,0
FC-01476,53,M,Cartagena,costa_norte,1,tecnico,soltero,1,informal,18,999465,465613,463,2,0,0,500000,18,0.034,0,0,0
FC-01477,52,M,Cali,costa_norte,5,bachillerato,casado,1,empleado_formal,5,9238596,4654762,789,1,0,0,3000000,24,0.0176,0,0,1
FC-01478,56,M,Bogotá,interior,5,tecnico,soltero,2,empleado_formal,78,5996178,3713272,531,1,0,0,2000000,12,0.0319,1,1,1
FC-01479,21,F,Barranquilla,costa_norte,4,primaria,union_libre,1,independiente,12,4584622,2127652,527,2,2,60,5000000,24,0.059,0,0,0
FC-01480,42,M,Medellín,interior,3,posgrado,soltero,2,informal,38,2743948,1938348,467,0,0,0,10000000,36,0.1476,0,0,0
FC-01481,48,M,Cúcuta,costa_norte,1,bachillerato,union_libre,0,independiente,14,696096,252922,447,4,0,0,5000000,36,0.2909,0,1,0
FC-01482,27,M,Cali,costa_norte,4,bachillerato,casado,5,informal,13,772159,485695,518,0,0,0,500000,48,0.022,0,0,0
FC-01483,69,M,Medellín,interior,3,tecnico,casado,0,empleado_formal,14,2609233,1897514,498,3,0,0,5000000,36,0.0776,0,0,0
FC-01484,19,F,Medellín,interior,4,bachillerato,union_libre,3,independiente,21,4006486,2014259,663,1,0,0,3000000,6,0.1346,0,0,1
FC-01485,19,M,Medellín,interior,3,tecnico,casado,2,independiente,20,3196411,2231512,585,1,0,0,1000000,18,0.0212,0,0,1
FC-01486,52,F,Bucaramanga,interior,3,posgrado,soltero,1,informal,18,4050054,2531413,620,2,2,30,1000000,60,0.0075,0,0,0
FC-01487,48,F,Bogotá,interior,3,primaria,union_libre,2,empleado_formal,5,2052858,1089047,529,3,0,0,5000000,12,0.2332,0,0,0
FC-01488,36,M,Cali,costa_norte,4,universitario,divorciado,0,empleado_formal,45,4862292,2439341,501,0,0,0,500000,12,0.0098,0,0,0
FC-01489,35,F,Cali,costa_norte,3,bachillerato,casado,0,informal,41,1650403,860675,471,3,0,0,500000,12,0.029,1,0,0
FC-01490,59,M,Medellín,interior,5,bachillerato,soltero,1,empleado_formal,4,6403772,2436626,576,2,1,90,1000000,12,0.0149,0,1,1
FC-01491,68,F,Bogotá,interior,2,tecnico,soltero,3,empleado_formal,7,1946710,859892,539,3,0,0,500000,12,0.0246,1,0,1
FC-01492,39,M,Cali,costa_norte,3,universitario,union_libre,0,empleado_formal,19,895928,400567,417,2,1,60,5000000,24,0.3018,1,1,0
FC-01493,30,F,Cartagena,costa_norte,3,bachillerato,union_libre,2,empleado_formal,4,2726020,1228933,659,0,0,0,2000000,36,0.0297,0,1,1
FC-01494,30,F,Pereira,interior,3,universitario,union_libre,4,informal,14,1403066,940054,350,2,0,0,5000000,12,0.3411,0,1,0
FC-01495,46,M,Manizales,interior,2,bachillerato,casado,0,empleado_formal,23,600000,351334,524,1,0,0,3000000,12,0.4786,1,0,0
FC-01496,45,M,Cali,costa_norte,3,tecnico,casado,3,empleado_formal,31,2920875,1697439,427,3,0,0,500000,12,0.0164,1,0,1
FC-01497,58,F,Barranquilla,costa_norte,6,primaria,divorciado,1,independiente,16,17088524,8202521,813,2,0,0,3000000,48,0.006,1,1,1
FC-01498,27,M,Cali,costa_norte,3,bachillerato,casado,5,empleado_formal,50,2146037,1158023,537,2,0,0,500000,12,0.0223,0,0,1
FC-01499,27,F,Cali,costa_norte,3,bachillerato,divorciado,0,empleado_formal,78,3284076,1723479,593,3,1,60,2000000,24,0.0329,0,0,1
FC-01500,54,M,Cali,costa_norte,6,bachillerato,casado,0,empleado_formal,31,18465861,6761325,792,4,0,0,1000000,24,0.0029,0,0,1
FC-01501,29,F,Medellín,interior,5,primaria,casado,1,independiente,53,10830501,7168877,653,2,0,0,8000000,48,0.0251,0,1,1
FC-01502,37,F,Cali,costa_norte,3,universitario,soltero,2,empleado_formal,2,1920937,721409,598,1,0,0,5000000,24,0.1408,0,0,0
FC-01503,42,F,Cali,costa_norte,4,universitario,union_libre,0,empleado_formal,55,6534130,3643156,522,5,0,0,3000000,12,0.0439,0,1,1
FC-01504,65,F,Cali,costa_norte,2,universitario,soltero,1,independiente,79,2055512,1236989,515,4,2,30,3000000,48,0.0495,0,0,0
FC-01505,55,M,Cali,costa_norte,5,universitario,union_libre,0,independiente,39,7753661,5294022,636,2,1,120,1000000,6,0.0232,0,0,1
FC-01506,20,M,Bogotá,interior,4,bachillerato,divorciado,2,independiente,4,3981752,1975779,596,2,2,30,500000,18,0.0085,1,0,0
FC-01507,42,F,Medellín,interior,4,bachillerato,soltero,0,informal,26,3215214,1296660,582,1,1,30,2000000,18,0.0422,1,1,1
FC-01508,54,F,Medellín,interior,3,tecnico,casado,4,informal,32,1790524,678533,538,3,0,0,2000000,6,0.2008,0,0,0
FC-01509,34,M,Cali,costa_norte,1,universitario,union_libre,2,informal,77,600000,331427,403,0,0,0,8000000,18,0.9051,1,0,0
FC-01510,28,F,Bogotá,interior,2,posgrado,casado,0,independiente,45,1914190,1255389,421,3,0,0,1000000,24,0.0283,0,1,0
FC-01511,51,F,Barranquilla,costa_norte,2,posgrado,casado,1,pensionado,74,753847,464653,648,5,0,0,3000000,24,0.2152,0,1,1
FC-01512,35,F,Medellín,interior,3,bachillerato,casado,4,informal,16,2427599,1641236,531,1,0,0,500000,18,0.014,1,0,1
FC-01513,51,F,Pereira,interior,2,bachillerato,soltero,1,independiente,6,1469510,1090147,350,1,0,0,3000000,18,0.1386,0,1,0
FC-01514,58,F,Pereira,interior,2,bachillerato,union_libre,0,pensionado,6,1378324,923688,493,1,1,360,3000000,12,0.2084,0,0,0
FC-01515,20,F,Cúcuta,costa_norte,4,tecnico,soltero,0,empleado_formal,63,3728783,1512223,615,2,0,0,2000000,36,0.0217,1,0,1
FC-01516,54,F,Cúcuta,costa_norte,4,bachillerato,casado,1,informal,6,3610413,1386814,498,4,1,60,8000000,12,0.2121,0,0,0
FC-01517,25,F,Cali,costa_norte,5,bachillerato,soltero,1,empleado_formal,55,6200009,2199708,471,3,0,0,2000000,36,0.0131,0,0,1
FC-01518,61,M,Bogotá,interior,1,universitario,union_libre,1,informal,59,1199092,431915,462,1,0,0,2000000,18,0.1132,0,0,0
FC-01519,62,M,Bucaramanga,interior,2,bachillerato,soltero,0,empleado_formal,1,1236653,536039,409,0,0,0,10000000,36,0.3275,0,1,0
FC-01520,30,M,Cúcuta,costa_norte,1,bachillerato,casado,3,empleado_formal,9,1233263,887809,410,1,1,60,1000000,36,0.0328,0,1,0
FC-01521,55,M,Bucaramanga,interior,2,bachillerato,divorciado,1,independiente,13,1712819,860190,593,2,2,30,5000000,12,0.2794,0,0,0
FC-01522,46,M,Bogotá,interior,4,universitario,union_libre,0,independiente,62,4409782,1769839,577,0,0,0,3000000,12,0.0651,1,1,1
FC-01523,48,M,Bogotá,interior,3,universitario,soltero,0,empleado_formal,76,3125504,1866771,483,1,1,180,1000000,36,0.013,1,0,0
FC-01524,38,M,Ibagué,interior,4,universitario,soltero,0,empleado_formal,9,3558415,2139870,585,1,1,180,2000000,24,0.0304,0,1,1
FC-01525,32,F,Cali,costa_norte,1,universitario,soltero,5,empleado_formal,60,1034067,750440,452,4,0,0,5000000,6,0.8691,0,0,0
FC-01526,66,M,Bogotá,interior,3,universitario,casado,1,desempleado,0,394209,286141,400,2,1,60,10000000,12,2.4283,0,1,0
FC-01527,70,F,Bucaramanga,interior,3,tecnico,casado,3,informal,42,2843397,1464217,619,2,0,0,2000000,24,0.038,0,0,1
FC-01528,35,F,Bogotá,interior,2,tecnico,soltero,0,pensionado,32,1665783,998458,398,4,1,60,5000000,24,0.1623,0,0,0
FC-01529,34,F,Medellín,interior,3,primaria,soltero,4,informal,77,1708460,1187298,495,0,0,0,5000000,6,0.526,0,0,0
FC-01530,21,M,Bogotá,interior,4,universitario,union_libre,1,pensionado,18,4345396,1986936,526,5,0,0,8000000,12,0.1762,1,0,1
FC-01531,35,M,Barranquilla,costa_norte,3,universitario,union_libre,1,informal,17,2105458,912038,424,2,0,0,1000000,6,0.0854,0,0,0
FC-01532,60,F,Cali,costa_norte,2,tecnico,soltero,0,empleado_formal,211,1288771,879952,436,2,0,0,1000000,12,0.0743,1,0,0
FC-01533,62,F,Cali,costa_norte,3,universitario,union_libre,2,empleado_formal,20,2281413,1608321,503,3,0,0,5000000,24,0.1185,0,0,0
FC-01534,54,M,Barranquilla,costa_norte,3,posgrado,casado,0,empleado_formal,13,756276,489412,495,0,0,0,8000000,24,0.572,0,0,0
FC-01535,52,F,Bogotá,interior,2,universitario,soltero,1,desempleado,0,367413,215280,540,2,0,0,500000,36,0.0551,0,0,0
FC-01536,37,M,Medellín,interior,5,posgrado,union_libre,0,empleado_formal,12,11107374,7184362,549,4,3,30,8000000,36,0.0292,0,0,1
FC-01537,30,F,Medellín,interior,2,bachillerato,union_libre,2,informal,14,2565711,1583243,453,0,0,0,3000000,18,0.0794,0,0,0
FC-01538,52,M,Bucaramanga,interior,2,bachillerato,union_libre,1,empleado_formal,9,2270236,985213,415,4,0,0,8000000,6,0.6334,0,0,0
FC-01539,34,M,Cúcuta,costa_norte,2,bachillerato,casado,2,informal,97,1531062,713648,599,1,1,180,500000,48,0.0111,0,0,0
FC-01540,21,F,Cali,costa_norte,2,bachillerato,casado,1,empleado_formal,7,1900026,733481,350,2,0,0,15000000,18,0.5359,1,0,0
FC-01541,19,F,Cali,costa_norte,5,universitario,soltero,1,empleado_formal,43,6852334,4138836,674,4,0,0,1000000,18,0.0099,1,0,1
FC-01542,44,F,Bucaramanga,interior,3,universitario,casado,2,informal,10,2922296,1167151,624,2,0,0,3000000,6,0.1845,0,1,1
FC-01543,54,M,Cali,costa_norte,4,tecnico,union_libre,0,independiente,38,3743645,2643636,436,0,0,0,500000,12,0.0128,0,0,0
FC-01544,62,F,Bogotá,interior,2,tecnico,union_libre,0,empleado_formal,97,1587977,897340,532,6,1,180,5000000,36,0.1275,0,0,0
FC-01545,27,M,Bogotá,interior,1,tecnico,union_libre,0,independiente,42,1010042,373991,519,3,0,0,2000000,12,0.1895,1,0,0
FC-01546,54,F,Pereira,interior,4,universitario,union_libre,0,empleado_formal,4,5070211,2920530,569,2,0,0,5000000,48,0.0335,0,0,0
FC-01547,58,F,Bogotá,interior,5,primaria,casado,1,empleado_formal,7,5925451,3033804,687,3,2,60,1000000,24,0.0091,0,0,1
FC-01548,55,F,Medellín,interior,2,bachillerato,soltero,1,empleado_formal,28,1963957,1156090,356,0,0,0,5000000,6,0.4576,0,1,0
FC-01549,48,F,Cali,costa_norte,2,bachillerato,soltero,4,informal,1,2433248,1416006,412,6,2,30,1000000,36,0.0166,1,0,0
FC-01550,32,M,Medellín,interior,5,primaria,casado,4,informal,83,6790475,2783492,510,3,2,90,5000000,12,0.0705,1,0,0
FC-01551,40,M,Medellín,interior,5,tecnico,casado,4,empleado_formal,65,3471072,1897418,498,1,0,0,3000000,24,0.0467,0,0,1
FC-01552,34,F,Medellín,interior,2,universitario,casado,0,empleado_formal,39,1059469,699629,417,2,2,30,3000000,24,0.1531,0,1,0
FC-01553,53,M,Cali,costa_norte,2,primaria,union_libre,0,informal,32,1873020,659597,449,0,0,0,500000,24,0.0144,0,0,0
FC-01554,62,F,Medellín,interior,3,primaria,casado,3,independiente,10,3671206,2536430,564,1,1,30,2000000,18,0.037,1,1,1
FC-01555,55,M,Bogotá,interior,3,universitario,casado,3,empleado_formal,65,3261603,2391647,524,3,0,0,2000000,24,0.0332,1,0,1
FC-01556,55,M,Bogotá,interior,3,bachillerato,casado,0,empleado_formal,35,2553975,1237439,540,1,0,0,1000000,48,0.0133,0,0,1
FC-01557,60,M,Bogotá,interior,2,bachillerato,casado,2,independiente,14,1911288,674141,387,0,0,0,2000000,12,0.1002,1,0,0
FC-01558,52,F,Barranquilla,costa_norte,2,universitario,casado,1,desempleado,0,326158,197246,430,3,0,0,8000000,12,2.3479,1,0,0
FC-01559,53,M,Cartagena,costa_norte,6,bachillerato,soltero,1,desempleado,0,608286,258835,579,3,1,180,5000000,60,0.2481,0,0,0
FC-01560,48,M,Ibagué,interior,3,tecnico,soltero,2,independiente,51,2225983,887672,418,1,1,120,2000000,12,0.086,0,0,0
FC-01561,28,M,Medellín,interior,6,posgrado,union_libre,2,informal,19,13679362,5135134,729,4,0,0,5000000,18,0.0248,0,0,1
FC-01562,21,M,Medellín,interior,2,bachillerato,casado,2,independiente,28,1675368,1209495,429,3,0,0,3000000,18,0.1216,1,1,0
FC-01563,53,M,Manizales,interior,5,primaria,union_libre,1,empleado_formal,6,10404319,4229060,654,5,0,0,2000000,18,0.013,0,1,1
FC-01564,60,F,Bogotá,interior,3,bachillerato,soltero,2,empleado_formal,63,1944770,1419857,365,2,0,0,5000000,36,0.1041,0,0,0
FC-01565,23,F,Bogotá,interior,3,bachillerato,casado,3,pensionado,26,3604483,2661755,600,3,2,60,1000000,24,0.015,0,0,0
FC-01566,59,M,Bogotá,interior,3,tecnico,soltero,0,independiente,2,3198950,2329303,573,1,0,0,3000000,24,0.0507,0,0,1
FC-01567,69,M,Bogotá,interior,2,primaria,casado,0,independiente,35,2129210,1168781,414,3,0,0,2000000,24,0.0508,0,1,0
FC-01568,20,F,Medellín,interior,6,bachillerato,soltero,2,empleado_formal,53,9673646,4291666,714,2,0,0,1000000,6,0.0186,0,1,1
FC-01569,71,M,Medellín,interior,1,tecnico,soltero,1,informal,28,996565,463693,365,4,1,60,15000000,36,0.6097,1,1,0
FC-01570,70,F,Medellín,interior,2,bachillerato,soltero,1,empleado_formal,5,707464,307746,389,1,0,0,1000000,12,0.1353,1,0,0
FC-01571,34,M,Bogotá,interior,3,bachillerato,casado,1,independiente,13,1899813,976078,522,2,0,0,2000000,6,0.1892,1,0,0
FC-01572,29,F,Bogotá,interior,4,bachillerato,soltero,2,empleado_formal,20,5505233,1987403,504,2,0,0,1000000,18,0.0123,1,0,1
FC-01573,69,F,Pereira,interior,2,tecnico,casado,3,desempleado,0,392014,144298,558,1,1,120,1000000,24,0.1379,0,0,0
FC-01574,56,F,Barranquilla,costa_norte,6,universitario,casado,3,informal,23,8386790,3682274,583,3,0,0,5000000,48,0.0202,0,1,1
FC-01575,62,M,Bogotá,interior,3,bachillerato,casado,2,empleado_formal,18,1667508,1087873,391,0,0,0,3000000,18,0.1221,0,1,0
FC-01576,40,M,Bogotá,interior,2,universitario,divorciado,0,independiente,14,2334241,1131765,662,3,2,30,10000000,18,0.2908,0,0,0
FC-01577,70,F,Bogotá,interior,4,bachillerato,soltero,0,independiente,28,4385996,1866717,490,0,0,0,1000000,36,0.0092,0,0,0
FC-01578,53,M,Medellín,interior,2,bachillerato,union_libre,0,independiente,5,1077031,433514,420,0,0,0,1000000,24,0.0502,0,0,0
FC-01579,58,M,Cali,costa_norte,2,universitario,soltero,0,empleado_formal,5,1858021,717466,380,3,0,0,3000000,24,0.0873,0,0,0
FC-01580,28,F,Bogotá,interior,4,bachillerato,soltero,2,informal,83,5399098,3050057,540,2,0,0,1000000,24,0.01,0,1,1
FC-01581,21,F,Medellín,interior,1,bachillerato,soltero,2,informal,1,1774770,1305881,443,4,0,0,500000,24,0.0152,0,0,0
FC-01582,54,F,Manizales,interior,3,universitario,union_libre,1,informal,81,2751281,1388206,439,1,0,0,2000000,6,0.1307,0,0,0
FC-01583,42,F,Bogotá,interior,1,tecnico,union_libre,1,independiente,66,1258188,626348,394,3,2,30,2000000,18,0.1079,0,1,0
FC-01584,51,F,Cali,costa_norte,2,bachillerato,casado,2,independiente,99,1513518,951543,557,0,0,0,5000000,60,0.0997,0,1,0
FC-01585,62,F,Medellín,interior,3,universitario,soltero,0,informal,45,2644709,1319416,594,5,1,60,5000000,24,0.1022,0,1,0
FC-01586,21,F,Manizales,interior,2,primaria,casado,1,desempleado,0,441823,188169,514,0,0,0,10000000,12,2.1666,0,0,0
FC-01587,58,M,Cali,costa_norte,5,bachillerato,soltero,0,informal,73,4537681,2717459,502,4,0,0,1000000,36,0.0089,0,1,1
FC-01588,42,M,Bogotá,interior,2,primaria,casado,0,empleado_formal,11,1395777,695937,601,1,0,0,500000,48,0.0122,0,1,1
FC-01589,20,M,Cúcuta,costa_norte,3,universitario,union_libre,0,independiente,13,1893966,818933,692,1,0,0,500000,12,0.0253,0,0,1
FC-01590,48,F,Bogotá,interior,3,tecnico,soltero,2,desempleado,0,472738,331418,453,1,1,30,8000000,36,0.6854,0,1,0
FC-01591,24,M,Bogotá,interior,1,universitario,union_libre,0,empleado_formal,2,1231802,769440,513,2,0,0,500000,36,0.0164,1,0,0
FC-01592,71,F,Medellín,interior,4,bachillerato,soltero,0,independiente,8,3754802,1475425,611,0,0,0,3000000,12,0.0765,1,0,1
FC-01593,43,M,Medellín,interior,3,bachillerato,casado,5,pensionado,6,2185515,1417548,491,2,0,0,8000000,6,0.6579,1,0,0
FC-01594,52,F,Bogotá,interior,3,tecnico,soltero,0,informal,13,2667741,1689252,676,0,0,0,5000000,48,0.0636,0,0,1
FC-01595,50,M,Bogotá,interior,3,tecnico,casado,5,desempleado,0,540879,402537,619,2,1,30,3000000,12,0.5309,0,0,0
FC-01596,28,F,Medellín,interior,2,bachillerato,soltero,0,empleado_formal,80,1560737,1101433,350,4,0,0,500000,36,0.013,0,0,0
FC-01597,63,F,Bogotá,interior,2,tecnico,casado,0,independiente,8,2409761,1367825,485,0,0,0,3000000,18,0.0845,0,0,1
FC-01598,34,M,Medellín,interior,3,posgrado,soltero,1,desempleado,0,500494,352554,587,2,0,0,8000000,24,0.8644,1,0,0
FC-01599,55,M,Medellín,interior,4,universitario,casado,0,empleado_formal,3,3195090,2327265,534,2,1,90,2000000,18,0.0425,1,0,0
FC-01600,40,M,Medellín,interior,5,bachillerato,soltero,1,independiente,96,7792180,4829003,572,2,0,0,3000000,18,0.0261,0,0,1
FC-01601,22,M,Medellín,interior,2,universitario,union_libre,0,informal,10,1890920,703335,471,3,0,0,1000000,18,0.0359,0,0,0
FC-01602,55,M,Bogotá,interior,3,bachillerato,union_libre,0,independiente,87,1514387,750597,408,0,0,0,5000000,60,0.0996,1,1,0
FC-01603,47,M,Medellín,interior,2,posgrado,soltero,0,empleado_formal,5,2050941,776694,409,1,1,30,5000000,24,0.1318,0,0,0
FC-01604,66,F,Cartagena,costa_norte,1,posgrado,divorciado,2,informal,112,600000,249845,491,1,0,0,3000000,60,0.1509,1,0,0
FC-01605,31,F,Cartagena,costa_norte,3,universitario,union_libre,0,empleado_formal,1,1017780,643404,495,3,1,30,1000000,24,0.0531,0,0,0
FC-01606,67,M,Cartagena,costa_norte,5,primaria,casado,1,independiente,8,9141691,6123418,711,2,0,0,5000000,24,0.0296,0,0,1
FC-01607,51,F,Bogotá,interior,1,tecnico,soltero,4,empleado_formal,12,1292624,860638,430,2,0,0,1000000,12,0.0741,1,0,0
FC-01608,44,F,Cali,costa_norte,4,bachillerato,union_libre,3,empleado_formal,3,3384699,2408496,604,0,0,0,3000000,60,0.0267,0,0,1
FC-01609,27,M,Barranquilla,costa_norte,2,tecnico,casado,3,informal,11,879553,322452,507,2,1,30,2000000,24,0.123,1,0,0
FC-01610,52,F,Cali,costa_norte,2,bachillerato,casado,0,informal,1,1438596,535263,395,1,0,0,8000000,60,0.1678,0,1,0
FC-01611,41,F,Barranquilla,costa_norte,2,primaria,soltero,1,empleado_formal,12,2263676,1200018,442,0,0,0,2000000,24,0.0478,1,0,0
FC-01612,57,F,Cali,costa_norte,6,primaria,union_libre,3,pensionado,21,15531047,5711789,732,4,0,0,500000,36,0.0013,0,0,1
FC-01613,34,M,Bogotá,interior,1,primaria,casado,5,informal,79,660351,448985,372,1,1,180,500000,24,0.0409,1,0,0
FC-01614,40,M,Bogotá,interior,5,universitario,soltero,5,informal,54,3739992,2574174,638,1,0,0,2000000,18,0.0363,0,0,1
FC-01615,61,M,Bogotá,interior,2,universitario,soltero,0,empleado_formal,123,1891937,898362,495,1,0,0,1000000,60,0.016,1,0,1
FC-01616,71,F,Pereira,interior,3,bachillerato,union_libre,3,informal,10,2450497,913087,575,2,0,0,10000000,12,0.3906,0,0,0
FC-01617,24,F,Pereira,interior,2,tecnico,union_libre,0,empleado_formal,19,1849656,1325658,419,3,1,180,3000000,48,0.0551,0,0,0
FC-01618,62,M,Cúcuta,costa_norte,3,bachillerato,casado,2,empleado_formal,9,1701054,629796,411,1,1,180,2000000,12,0.1125,0,0,0
FC-01619,49,M,Ibagué,interior,5,tecnico,soltero,0,independiente,72,7264096,2674633,701,3,0,0,3000000,24,0.0223,0,1,1
FC-01620,69,F,Bogotá,interior,5,universitario,casado,2,empleado_formal,15,6666309,2487540,751,0,0,0,15000000,24,0.1217,1,0,1
FC-01621,61,F,Bogotá,interior,2,bachillerato,union_libre,0,informal,12,1631718,1196472,434,4,3,90,1000000,12,0.0587,0,0,0
FC-01622,24,M,Bogotá,interior,3,bachillerato,soltero,3,informal,26,3078023,1420286,666,2,0,0,5000000,24,0.0878,0,0,1
FC-01623,22,F,Medellín,interior,2,tecnico,divorciado,2,independiente,6,1592414,571829,630,1,0,0,2000000,24,0.0679,1,0,1
FC-01624,46,F,Cartagena,costa_norte,1,universitario,soltero,0,informal,52,958313,480882,509,3,0,0,1000000,36,0.0423,1,0,0
FC-01625,70,F,Medellín,interior,1,universitario,union_libre,0,empleado_formal,22,1200346,787326,454,0,0,0,3000000,36,0.1012,1,0,1
FC-01626,21,F,Bogotá,interior,3,primaria,divorciado,1,empleado_formal,1,1284506,698532,370,2,0,0,2000000,60,0.047,0,1,0
FC-01627,20,M,Manizales,interior,1,bachillerato,casado,3,empleado_formal,30,1348752,967966,492,2,0,0,8000000,12,0.5678,1,0,0
FC-01628,67,M,Medellín,interior,3,universitario,soltero,2,empleado_formal,3,1612978,1098739,440,1,0,0,8000000,24,0.2682,0,0,0
FC-01629,56,M,Cartagena,costa_norte,3,bachillerato,union_libre,1,pensionado,63,1749324,620742,626,0,0,0,2000000,12,0.1094,0,1,1
FC-01630,68,M,Pereira,interior,3,universitario,union_libre,0,empleado_formal,20,2132893,1391082,512,1,0,0,2000000,36,0.038,1,0,1
FC-01631,42,F,Manizales,interior,1,posgrado,casado,2,empleado_formal,19,1461919,1058928,442,3,0,0,3000000,36,0.0831,0,0,0
FC-01632,65,F,Bogotá,interior,3,tecnico,divorciado,0,empleado_formal,147,2317789,1731991,495,3,1,360,3000000,12,0.1239,0,0,0
FC-01633,37,F,Medellín,interior,2,tecnico,soltero,2,informal,86,1638365,669593,466,0,0,0,1000000,12,0.0584,0,0,0
FC-01634,33,M,Medellín,interior,4,bachillerato,soltero,0,independiente,2,5497284,3608502,554,1,0,0,500000,6,0.0163,0,0,0
FC-01635,36,M,Medellín,interior,2,tecnico,soltero,4,independiente,14,2066126,1295791,509,3,2,30,3000000,36,0.0588,1,0,0
FC-01636,40,F,Medellín,interior,1,universitario,casado,0,desempleado,0,558493,222086,440,0,0,0,5000000,18,0.6077,0,0,0
FC-01637,50,F,Bogotá,interior,1,bachillerato,union_libre,4,desempleado,0,323982,208086,547,0,0,0,1000000,24,0.1669,1,0,0
FC-01638,21,M,Manizales,interior,3,bachillerato,soltero,1,empleado_formal,13,822875,428045,585,4,0,0,5000000,6,1.0921,1,0,0
FC-01639,70,F,Cali,costa_norte,1,bachillerato,casado,5,desempleado,0,468705,310341,451,3,2,60,500000,60,0.0322,0,1,0
FC-01640,46,M,Barranquilla,costa_norte,3,bachillerato,divorciado,1,informal,11,2927742,1993610,452,6,0,0,1000000,36,0.0138,1,1,1
FC-01641,60,F,Cali,costa_norte,1,bachillerato,soltero,1,desempleado,0,512460,341110,350,3,0,0,500000,12,0.0934,0,0,0
FC-01642,30,M,Bucaramanga,interior,2,posgrado,union_libre,0,empleado_formal,23,2057258,1447053,454,3,0,0,3000000,60,0.044,1,0,0
FC-01643,41,F,Cali,costa_norte,1,universitario,union_libre,0,empleado_formal,37,600180,357465,515,0,0,0,2000000,24,0.1802,1,0,0
FC-01644,25,M,Manizales,interior,3,bachillerato,union_libre,2,empleado_formal,5,2985956,2091378,584,3,0,0,500000,12,0.016,0,0,1
FC-01645,42,M,Pereira,interior,5,primaria,casado,0,independiente,42,6945625,4941979,587,1,0,0,1000000,36,0.0058,0,0,1
FC-01646,58,M,Barranquilla,costa_norte,5,universitario,soltero,2,independiente,33,10471951,7407142,570,2,1,90,5000000,24,0.0258,0,0,1
FC-01647,27,F,Barranquilla,costa_norte,1,tecnico,union_libre,2,informal,73,1149640,448461,392,5,0,0,5000000,24,0.2352,1,0,0
